"code","iso","country","BLC.raw.1970","BLC.raw.1971","BLC.raw.1972","BLC.raw.1973","BLC.raw.1974","BLC.raw.1975","BLC.raw.1976","BLC.raw.1977","BLC.raw.1978","BLC.raw.1979","BLC.raw.1980","BLC.raw.1981","BLC.raw.1982","BLC.raw.1983","BLC.raw.1984","BLC.raw.1985","BLC.raw.1986","BLC.raw.1987","BLC.raw.1988","BLC.raw.1989","BLC.raw.1990","BLC.raw.1991","BLC.raw.1992","BLC.raw.1993","BLC.raw.1994","BLC.raw.1995","BLC.raw.1996","BLC.raw.1997","BLC.raw.1998","BLC.raw.1999","BLC.raw.2000","BLC.raw.2001","BLC.raw.2002","BLC.raw.2003","BLC.raw.2004","BLC.raw.2005","BLC.raw.2006","BLC.raw.2007","BLC.raw.2008","BLC.raw.2009","BLC.raw.2010"
533,"ABW","Aruba",0.0218320841868637,0.0216045884168637,0.0211790593291032,0.0218120017520534,0.021155007055484,0.0207275871326803,0.02485893531485,0.02861229637642,0.0552815884698,0.0605463116423,0.06029510303809,0.06186915135617,0.06489011476302,0.10298766782942,0.1071281421038,0.0678603588619499,0.05205754468964,0.06420245820717,0.0799741095561,0.08016238655936,0.08124172474261,0.0842695058716,0.09518271039179,0.07472057114488,0.07704922695256,0.09075489102918,0.0194039787941236,0.0418599714762481,0.0244430144462325,0.0221084382313005,0.0404524157814337,0.0402662844705115,0.0398715092931593,0.0407785071077552,0.0386070391635081,0.0395085004220618,0.0408610132799085,0.0451838233411767,0.0469309750024654,0.0466667971441284,0.0466667971441284
36,"AUS","Australia",20.2479459422818,20.2698886737265,20.2639551119939,21.1347411797187,21.8048718016106,22.3110250699456,22.2591253953745,23.9400680979108,23.9808661160501,23.507771629718,24.5813752024811,25.5833479217806,25.097461031939,24.817639200332,25.5973249405908,25.9162352676889,26.4753430536537,26.1197034437314,27.177743923648,28.1994617533341,28.6132110999251,27.6215297671741,28.1786597705641,30.0845971806701,29.1267460191021,30.2927280967394,31.5549825932441,30.994369345414,30.734841304738,30.203573830576,29.55376809053,29.862761161411,28.2478267935647,24.7226044108411,23.0973517929232,22.0751744742398,21.5908783353943,21.7776426690218,22.1430560960955,21.4492852080837,20.9708985395113
40,"AUT","Austria",6.4393627745134,6.1691183166802,6.2593629097159,6.5684837469295,6.2313836374611,5.8836352134862,6.0617732206297,5.9653611376016,6.38230866288473,6.7546844250448,5.95155358316149,5.5005953636453,5.5477459956587,5.45213537169303,5.40143869957373,5.63059660846183,5.67449837095408,5.5542596554393,6.7472672901684,6.31970478427436,6.35464819148512,6.8095955865048,6.4132825267501,6.39724808816205,6.26218564060695,6.22981180195315,6.99610433062864,6.03591482208273,5.98760373346337,5.51779094300573,5.33064408268135,5.61040295418463,5.62377153978525,5.5911674975829,5.49527967538991,5.61703986402626,5.13598090699486,5.20641883624689,5.21810093421691,4.76725928562936,4.93768872822458
31,"AZE","Azerbaijan",0.267384583197,0.2654676965614,0.2771803863347,0.292969009206,0.306553137717,0.335577527127,0.355444654059,0.369173572047,0.384011963765,0.39287548191,0.408746495296,0.41039749999,0.408097173543,0.40882521533,0.413488042015,0.419758988761,0.417314420238,0.413507167074,0.412333931818,0.401084696861,0.407082293362,0.361876296804,0.376204260981,0.3731289219,0.319719941003,0.2892938387698,0.27226972089,0.26839958225,0.2804080729524,0.5557272581304,0.8122730635334,0.6697107444224,0.682496689115,0.633785656358,0.82368013301,1.17566034564,0.84103495289,0.5535806884297,0.622750317514,0.495434398924,0.450632341804
44,"BHS","Bahamas",0.199591124815,0.195628211785,0.206517142491,0.208863302227,0.204376644128,0.206582911859,0.203412651017,0.210745086642,0.240835046718,0.253093044068,0.275233787921,0.329439202091,0.333239949894,0.267095420848,0.252750353357,0.233116925449,0.2261053529442,0.2210861744458,0.2452950006458,0.2544717167365,0.2484362661579,0.2354630631734,0.20604005322,0.2274122259189,0.2450101683924,0.2405474916733,0.2673812383851,0.2526925000777,0.364906545513,0.350369357568,0.279068754191,0.269621151461,0.266229320815,0.274095517237,0.270420364181,0.258792745372,0.269636036882,0.269722681336,0.264462607785,0.252628460563,0.251122402663
48,"BHR","Bahrain",0.03903904715,0.039459731443,0.051158195015,0.051231822636,0.06326501949,0.08759594931,0.11833008366,0.14305611641,0.1605034862,0.12903985165,0.12222209878,0.13755166027,0.14820227824,0.16212551015,0.1498706707,0.14519153651,0.12682522653,0.11871554411,0.12430199693,0.12737667662,0.13864988333,0.13666467944,0.15991917603,0.16395167317,0.16216631667,0.173136417359,0.17187572869,0.17218531926,0.17667300035,0.17340146129,0.17113700993,0.161391531008,0.17939730733,0.18443499176,0.192226613769,0.234068028466,0.2233639155498,0.2196280625267,0.2077457104885,0.19757373256,0.182098729704
50,"BGD","Bangladesh",18.843512216,18.23999637812,18.68165553236,19.4025991479,19.69636657076,20.68694646191,20.6193620268,21.2780783065,21.9822144426,22.45151804594,22.3966853905,22.4401782001,23.0526193981,23.3993070778,23.2695121164,23.8766565508,24.5507104613,23.405026756835,24.470675989,25.574595474976,26.2229239569,26.283383244242,26.715794977995,26.605402639797,26.690386456204,27.406673806514,27.390209582138,28.17098225,28.46805423654,29.7293390479,30.4723291668,31.145633588026,31.716654408298,32.2011420351995,32.036401700849,33.679489348663,34.26316108002,35.26610450764,36.31183471413,37.19263601935,38.18142505687
52,"BRB","Barbados",0.1562097659553,0.1472899874253,0.1402849543786,0.1425452320569,0.1371529232554,0.1308537560858,0.1352893302161,0.132195722913,0.1463494366453,0.1451835773501,0.1577732857335,0.1527125499809,0.1502886799226,0.1426326575432,0.1435170928403,0.1536475166961,0.1499401840761,0.1360239795255,0.1209544304937,0.1132778428142,0.1127969259744,0.1138162005702,0.1097067300129,0.1116696349337,0.1093407829215,0.0992643201093,0.1046102593562,0.1085708473654,0.1386653867923,0.1457454397325,0.1406051776845,0.1260645413403,0.1234204882387,0.1142317828045,0.1089483236757,0.1109273647277,0.105755215861,0.1094467232944,0.1033650052255,0.101234246443,0.091216389343
112,"BLR","Belarus",4.0909013349,4.0959542915,4.2085119794,4.3573339868,4.5519626234,4.6314619132,4.7602609381,4.7866567786,4.8581714515,4.851095918,4.95874266304,4.96912126384,4.93316160034,4.83249892334,4.81496862064,4.77976729414,4.75812487664,4.79202011494,4.65373833044,4.62970270104,4.91095111794,4.88077091502,4.39418747455,4.05843883379,3.46136541234,3.31714142899,3.35745048629,3.3985188793,3.4996202873,3.18969774,3.48591614896,3.28875594446,3.23610775825,3.14163894308,3.16002993156,3.37849726995,3.65741789068,3.68645554067,3.956847217243,4.186372157757,4.141778813957
56,"BEL","Belgium",11.136761941426,9.553600316106,9.555499700289,9.656447229503,8.4219812596211,7.5375721345787,8.23944643925036,8.4363433076964,8.38239674979599,8.70174784153032,8.60372254101744,8.34554780589363,8.81733538380669,8.64254198626413,8.94824667449271,9.67115893427714,10.2917238971377,10.1532003495438,11.1084505103622,11.8142404317548,11.9689995132578,11.8712623354233,11.7421523546369,11.2573703401084,11.1732920835201,10.3281498217996,8.3618885067561,8.29961060124306,8.22978441794841,8.16435051625888,7.69611813851102,7.8056340161529,6.83005287365754,6.52175028898627,5.95266012965568,5.41109506433517,5.25910484671749,4.98903108593877,5.10692266432665,4.85186304993936,4.56786101140458
84,"BLZ","Belize",0.1377474839333,0.1327864542633,0.1351215289523,0.1417069673023,0.153088322967,0.1457071032416,0.1277378227992,0.1608408074839,0.1892987393392,0.1732329162668,0.18650348073439,0.17808975465912,0.19495990015943,0.19096557536811,0.1787083506596,0.1760784738128,0.17125943327136,0.16174087189093,0.13906685847546,0.15748824466271,0.18136286095191,0.19435657567088,0.19031353069917,0.19061698383824,0.19489070427876,0.1864600583492,0.20961072930283,0.2172271515896,0.2404544877063,0.2422886970169,0.2381565855636,0.2526813553058,0.25952680848561,0.2468844952952,0.2504315755331,0.2423297932796,0.2547096569634,0.2524935892498,0.2442672057351,0.2406074222271,0.2185822746771
204,"BEN","Benin",2.025686106393,2.013724471393,2.08540483987,2.11412021087,2.14159078893,2.19249855293,2.14867727573,2.21931418297,2.29157841745,2.33903821097,2.37615085893,2.409643817009,2.48827492987,2.548319483009,2.61542815245,2.69652988414,2.73975391996,2.78659585785,2.86920178564,2.935881746009,2.996861617355,3.05882866026,3.118379589943,3.189706763631,3.26251823831,3.33311059026,3.49125912454,3.48059240205,3.47658133071,3.70405304179,3.2445598521,3.34349196022,3.48351684622,3.56785015826,3.67121120671,3.76260382808,4.16846755086,4.49203606659,4.6054916983,4.8842494111,5.07381555293
60,"BMU","Bermuda",0.0356535371175,0.0351787129175,0.037892828662,0.0365567828124,0.0372318602652,0.0391016746292,0.0373857851324,0.0371871586104,0.0401800356177,0.0414185459431,0.0478169553898,0.0554521945856,0.065106428331,0.0697271783746,0.0673503888641,0.0585313002091,0.0525222259001,0.051050075965,0.0607926768178,0.06866101913065,0.04933879430925,0.04463116030765,0.0364364445954,0.03887087688591,0.03948666595121,0.04030203752193,0.0413025310312,0.0334589241706,0.0450765957482,0.046512900308,0.050030201682,0.049324210385,0.0488319077545,0.0488376447124,0.048095094649,0.045228998498,0.0460576292571,0.0339561451722,0.0329697294822,0.0313357727255,0.0313347027455
64,"BTN","Bhutan",0.43680622213896,0.43859757088896,0.43273505756942,0.43353960153646,0.43807321363289,0.47322620152055,0.4884168820125,0.5141129192771,0.5336622633309,0.5285428092462,0.51220264436194,0.5544898290527,0.5716905831952,0.5764956042049,0.6219634771037,0.5937280337129,0.3647943406098,0.3691728591506,0.6220933111673,0.619410013969,0.7023009959208,0.7215474475681,0.743153844825,0.743462671194,0.76513314556,0.778995408376,1.002400040058,0.9938480154081,1.010033305155,1.0262073289529,1.1228649907937,1.156581130508,1.1389383758441,1.1638248742908,1.2136010961654,1.2197892616893,1.2205725749592,1.2049838504438,1.2066542269312,1.2362744432744,1.2383558131344
68,"BOL","Bolivia",0.906665620861,0.874782307061,1.0116327175,1.120294665362,1.141415994633,1.315727877436,1.539911807719,1.620594878117,1.688018134469,1.651318522296,2.413787320166,2.605131332694,2.654970849617,2.655083711615,2.748219261407,2.82308327288,2.797866644534,2.238682296983,2.340338656956,2.362821223045,2.72201238787,2.87783699098,2.767392690469,2.969380694627,3.083330286337,3.294601924217,3.039031271507,2.796297139757,2.815444931807,3.166566070187,3.512134623132,3.422449305525,3.571880354989,3.750848481953,3.938907236068,4.126119412568,4.362402184373,4.522768738356,5.133294518597,5.278240678387,5.409433888973
70,"BIH","Bosnia and Herzegovina",2.98626599299,2.98113034447,2.61358735181,2.6991434771,3.0425729404,2.6231999146,2.3670927547,2.523012821492,2.5140987484,2.51360591658,2.78891124406,1.570732586234,1.94686309655,2.2510431229,1.97693834545,2.18843364088,2.20126487255,2.03765077405,2.41660759598,2.33363121696,2.42112259336,2.24702753779,1.780856017,1.46239577845,0.79328762122,0.80031564253,0.92412446557,1.34983306792,1.528368091518,1.50096160645,2.118983603568,2.087054904113,2.226524148956,2.27836948973,2.450629858002,2.51351147262,2.61007579568,2.638057722897,2.706417152416,3.513425560813,3.396017759026
72,"BWA","Botswana",0.9530624553815,0.9565135178315,0.9498088968515,0.9498488355515,0.9535895422415,0.9541519237615,0.9620972814815,0.9622187978015,0.9577912768215,0.9544963865415,0.9657586793615,0.9666241569815,0.9957350352115,1.0181992367315,1.0377170118515,1.0789517555715,1.141711032683,1.049229193423,1.216725213963,1.296820617903,1.156574028043,1.203797672387,1.332283441163,1.3224584898315,1.3049379651515,1.336049469953,1.343045330553,1.380221605853,1.442759839933,1.514365128897,1.514008404553,1.529779175917,1.472150152747,1.452306196087,1.449304347703,1.475255873066,1.501912508386,1.647822032833,1.732887953503,1.721829353853,1.788455648333
76,"BRA","Brazil",106.954617057888,106.303592261846,110.972397509225,114.934674401692,122.010173931958,124.776136867462,126.074271126509,127.794840358508,128.324961643927,135.19203921311,140.41518359466,138.980100824534,140.462339708826,148.934619064554,162.463771340726,168.505564246068,168.583008086296,173.814208440332,171.265023396185,172.042803864481,155.595070798856,151.65139516849,148.864834339513,147.755633055638,152.875470639438,148.23282772692,147.848896355679,148.23342008862,144.659480377123,145.127272808731,140.54059038999,139.223297261271,143.490247282344,151.485760839605,159.284177153868,158.870896995288,163.460111684389,175.356111821701,188.243841434192,175.577838136072,176.241714828893
92,"VGB","British Virgin Islands",0.00489417788104,0.00480911526104,0.00481632438603,0.00487867763527,0.0048199241262,0.00479424757802,0.00459702797327,0.00437004684051,0.00486325714506,0.00454306802641,0.00497777141475,0.00712104984894,0.00770139644494,0.00760867753687,0.00689740840077,0.00636142381162,0.00675445899638,0.00687030519868,0.00625932610843,0.00628192041168,0.00621587120602,0.00635349968134,0.00656201125334,0.00608247165633,0.00621387695719,0.0067268006499,0.007385931738335,0.006180473050685,0.01027656373736,0.01015601572512,0.008947996181454,0.008276953425678,0.00784298271232,0.007952240391926,0.007581812167474,0.00724461194931,0.00737496236015,0.008572724553876,0.008478483905691,0.008097242330686,0.008097242330686
96,"BRN","Brunei Darussalam",0.06723805623,0.0649572821,0.0610295383,0.0645496143,0.0695343502,0.0682412902,0.0762748852,0.0712108022,0.0733097077,0.08073652058,0.1778369354,0.14501275937,0.16708061693,0.18634281094,0.16412468678,0.17320561028,0.1720389507,0.17854829702,0.19210352162,0.19806281922,0.20371069228,0.22135647997,0.25517976755,0.26313724408,0.27814073176,0.30597327985,0.32714781616,0.34415432095,0.29064936925,0.26385791544,0.24994347966,0.2542179413,0.25600805899,0.26620231176,0.26924821285,0.25048005377,0.27609966004,0.26437476673,0.25448649865,0.24050542897,0.23033005159
100,"BGR","Bulgaria",3.30325546550608,3.3080641202986,3.3795866328235,3.4577034779276,3.4178157142094,3.4957228309878,3.3590209209436,3.2138392292488,3.0178447115972,3.0569976211412,3.1929371836678,3.600507464344,3.7244570941556,3.622838380813,3.625834744957,3.8441515979378,3.7699317981276,3.402767860557,6.077903052526,5.967510837364,4.3551749382851,3.040298767197,2.9749937601642,2.9452558399672,2.6815462972661,2.7071808164228,3.0655261595832,4.1208477633969,4.0525480917832,3.8548825860933,3.947106883335,4.0553820505685,4.2181534108244,4.27498376471423,4.58100607785741,4.7255924248304,4.8229065160065,4.5310271242917,4.5386313364555,4.193271835891,4.1727822798462
854,"BFA","Burkina Faso",4.0218603276278,4.0194751262178,4.4597619942206,4.1244507646856,4.2319013325141,4.562064446938,4.3836900851284,4.497343823188,4.5421861578071,4.5714571971988,4.6817765422046,4.8592748657831,4.866564965941,4.984276298197,5.081773913568,5.1514438655329,5.390484081441,5.50942469624,5.668096295229,5.704466949052,6.1420214516991,6.3431527223537,6.6312624279213,6.773281986103,7.440042034343,7.3834255414753,7.5362450844723,8.058246273259,8.227393127954,6.42135316246,6.492090476106,6.929528361267,6.1513054370083,6.4076425770777,7.4177398449919,9.5864904040808,11.1461915158018,12.9352699864866,14.8253850879646,15.2129884740046,15.2481206723046
108,"BDI","Burundi",2.1257872438577,2.1263916509097,2.2488565171153,2.17359875982753,2.18965771563141,2.28612620794989,2.2982475125414,2.33012658485911,2.39460400727462,2.44774698546937,2.5273970615981,2.5962941292569,2.7092304207959,2.803889759001,2.8891018928373,2.9503633900517,3.0698970001892,3.1732217013606,3.312151329582,3.401234575163,3.6576595167895,3.7251639917647,3.8316801120479,3.951145804358,4.4515457665527,4.451441906598,4.6436516087682,4.9071683466481,5.0271397476471,3.9196529071357,4.081805401396,5.7840266465355,6.18715758448382,6.4305054192637,6.5787242736389,6.7533826373862,7.0832814310789,7.1574589810795,7.3101740613602,7.5140037880812,7.5128584360812
116,"KHM","Cambodia",9.7164964141,8.8324240931,8.0845509931,7.2198061221,6.8279988821,7.2985108021,7.3930538551,7.3557618941,7.3493208731,6.9688091741,8.0114559521,7.8161782901,8.2601140631,8.2901656201,7.4132604381,8.0542909161,8.2159338571,7.9791891791,8.6509825831,8.7500782201,8.6932463471,8.5245984341,8.4425452691,8.6305015341,8.2664273251,9.1033364961,9.1653187761,9.3468891201,9.568207672,9.987053546,9.957704311,10.205731005,10.264970907,10.984026946,10.870643454,11.937389475,12.262865609,12.79440964,13.14911343,13.5772654,14.007184612
120,"CMR","Cameroon",4.6843726735,4.6936291575,4.8079093505,4.9029734835,5.0191383755,5.2065709972,5.280111059188,5.565959921016,5.74683604095,5.9025334009,6.0784589819,6.22841601322,6.438919598,6.665846687,6.794561615,6.9902715046,7.1214504879,7.191988639,7.507303173,7.7264736673,7.898314271,8.0524154545,8.229270996,8.4506839808,8.6575148053,8.9025274036,9.1376155089,9.3986019335,9.6264293736,9.7681927884,10.0776618301,10.2796591869,10.6428261033,10.88070264,11.131471549,11.3159144492,10.516885654687,9.051249515552,9.2458104455355,9.784326397207,10.15750234476
124,"CAN","Canada",43.7363674094955,43.3905882569837,43.164316662488,45.8795734107878,45.4021709589999,38.6519736212115,41.0092896022827,41.0717159797993,45.2152993541001,46.9164105764735,49.6747433372418,47.9373452280395,42.589302820343,43.815111144745,45.3758061159113,46.4146127205869,47.9189501494693,49.5818428636576,51.2346823614887,49.7852796019254,46.9129802329454,45.9540496652642,45.6728344991425,43.335280686423,45.7839158843531,45.7983929625101,44.9177266189159,44.6243610133222,44.0329682867418,44.4554996680983,37.1781862002522,34.5544527045458,33.6046202819931,33.4260699724554,34.2761476881112,32.7168699890741,30.1539083482729,31.127361814371,30.7895443026804,31.3648045301511,31.0091789690605
132,"CPV","Cape Verde",0.1411773662891,0.1406308479191,0.126711852719,0.1292828063233,0.131170515577,0.1237712611089,0.1737909506241,0.1665698031197,0.1770033123421,0.1939180033844,0.2140186228429,0.1867091768558,0.0807407097777,0.0930416873894,0.1117988369271,0.1077780645145,0.05439707840709,0.06334302047793,0.0731607388865,0.0765827176324,0.08889349934545,0.08697301695707,0.08357421923369,0.0842556256221401,0.07990878215226,0.08338311564849,0.08559176192016,0.09034490357108,0.08836353785477,0.09776297787246,0.12155744160611,0.1121116141075,0.115819119896711,0.1212450929645,0.1305304162742,0.14333350890812,0.12952819862055,0.13357754158693,0.13766529163899,0.14041432429699,0.13994477239699
136,"CYM","Cayman Islands",0.0094178610571,0.0092770484651,0.00968485489816,0.0095715752597,0.0095312345616,0.0096486615087,0.00908523906574,0.00897740789071,0.00963430742514,0.00968907739867,0.0107632521113,0.01490888249365,0.01675918632637,0.01663081585298,0.01671328917962,0.01509982003189,0.01467208921674,0.01453003039937,0.02311352268191,0.02232617190983,0.02224544070155,0.02358044635164,0.02361287335212,0.02164497120493,0.0237220142962,0.02667999755616,0.0267800171371,0.02132375640749,0.0303930380387,0.0310409977481,0.02729079509637,0.02724617589918,0.02659042897109,0.02570483414412,0.02562776084964,0.02473367882215,0.02485344309298,0.02688374075632,0.02676101906717,0.02555014132636,0.02555179869636
140,"CAF","Central African Republic",1.042698283945,1.044304776456,1.0682689708357,1.1223743280238,1.181632185082,1.1891110325334,1.2597055540329,1.303901160707,1.3344948448453,1.365230141799,1.4027704499224,1.4689672927632,1.5253579179818,1.5793139681436,1.6476423832986,1.6754402650458,1.7722925188963,1.8160782446281,1.778341169386,1.767748844568,1.8538687264864,1.8564466863354,1.9957986384372,1.9943041056926,2.1547305001181,2.1162868800971,1.947349695348,2.071511168587,2.088762842993,1.7798622872233,1.9227186628059,1.936758569716,1.94377436933071,1.9747431771805,1.9847415215276,1.987566510469,2.0099167953947,2.0349096935669,2.0637956197988,2.1199247233788,2.1209862103788
148,"TCD","Chad",2.0773417017093,2.0855167874643,2.1772927785173,2.15831491014612,2.16909535533318,2.22166927906498,2.29227113946495,2.3507530293656,2.4203323369082,2.5684671747796,2.6728363531705,2.6950842406458,2.756169936851,2.795500758987,2.6876705374314,2.7131428867733,2.8788009134739,2.9561195557337,2.8288324202769,2.8745424674169,3.1671089982643,3.2286756041149,3.3791511903518,3.33362796917875,4.0438439846514,4.00599725744415,4.0907498266403,4.37899156503486,4.55261206592396,4.75520912034857,4.9747206145404,5.1861067191697,5.2159035113234,5.4534392940137,5.5445409832235,5.6889043556613,5.8014241134128,5.97513218991768,6.10818438101665,6.31816632753465,6.32635407853465
152,"CHL","Chile",5.388384223709,5.3691239228394,5.2205740660882,5.138478978137,5.3949163988061,5.2229745810077,5.4631928916129,5.7370301839226,6.1873275462682,6.4057557091084,6.714692490962,6.6970864615678,6.4156885028772,6.9266065840889,7.4545203186162,7.4585815964882,7.6295434469366,7.9027142224649,8.4778398063404,8.808640116327,10.85901716424,11.5116755772914,11.9888109696368,11.6830530462056,12.0538635676338,12.62680778517,13.5137065209,14.04462947205,14.321466302622,16.4045245701203,16.378848151311,15.589828122746,15.931225655559,15.539703455767,16.302862998334,16.8110028109253,17.0557424411779,18.4313085156993,18.8451921413975,18.3442855722284,18.1276670230994
156,"CHN","China",563.240336207643,567.216133519476,582.983214862813,597.36985915109,608.025547861634,644.836902555915,659.09939291457,689.235404070468,750.17056877741,758.67829797101,745.97172383434,751.49209329839,779.63408857678,798.06308628917,837.2028055775,865.800340190384,880.46821186126,902.04246843145,938.94725941561,1010.19101137557,1023.52113788556,1035.38898292048,1044.57459283847,1078.17604089287,1082.04703817154,1134.10325883153,1162.62210209152,1126.17542568844,1169.90321061833,1103.62272565406,1063.21679025611,1048.08545921863,1043.69049714997,1094.72759611962,1223.00957284433,1265.07591703695,1286.28269540477,1345.44030297952,1475.42636264919,1499.55863476658,1576.94544203748
